molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL378483,CN1C2CCC1C1COC(=O)CCC3(CCC(=O)Nc4ccc(cc4)C1C2)c1ccccc1-c1ccccc13,980.0,active
CHEMBL378243,CN1C2CCC1C1COC(=O)CCSCCC(=O)Nc3ccc(cc3)C1C2,990.0,active
CHEMBL379333,CN1C2CCC1C1COC(=O)CCC(=O)CCC(=O)Nc3ccc(cc3)C1C2,1400.0,intermediate
CHEMBL379755,CN1C2CCC1C1COC(=O)CCCCCCCCCCC(=O)Nc3ccc(cc3)C1C2,2320.0,intermediate
CHEMBL211372,CN1C2CCC1C1COC(=O)CCCCCCCCC(=O)Nc3ccc(cc3)C1C2,2800.0,intermediate
CHEMBL385359,CN1C2CCC1C1COC(=O)CCCCCCC(=O)Nc3ccc(cc3)C1C2,3040.0,intermediate
CHEMBL214209,CN1C2CCC1C1COC(=O)CCCCCC(=O)Nc3ccc(cc3)C1C2,40.0,active
CHEMBL1790051,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C.Cl,920.0,active
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,3300.0,intermediate
CHEMBL209707,c1ccc(CCC(c2ccccc2)N2CCNCC2)cc1,400.0,active
CHEMBL384687,c1ccc(CCC(Cc2ccccc2)N2CCNCC2)cc1,48.0,active
CHEMBL212877,Clc1ccccc1CC(c1ccccc1)N1CCCNCC1,76.0,active
CHEMBL214003,CCOc1ccccc1CC(c1ccccc1)N1CCCNCC1,8.8,active
CHEMBL534942,Cl.Clc1ccccc1CC(c1ccccc1)N1CCNCC1,50.0,active
CHEMBL534942,Cl.Clc1ccccc1CC(c1ccccc1)N1CCNCC1,19.0,active
CHEMBL540107,CCOc1ccccc1C[C@@H](c1ccccc1)N1CCNCC1.Cl,19.0,active
CHEMBL534723,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1.Cl,16.0,active
CHEMBL386224,CCOc1ccccc1CC(c1ccccc1)N1CCNCC1,16.0,active
CHEMBL425961,c1ccc(C(Cc2ccc3ccccc3c2)N2CCNCC2)cc1,400.0,active
CHEMBL212878,c1ccc(C(Cc2cccc3ccccc23)N2CCNCC2)cc1,400.0,active
CHEMBL376952,c1ccc(C(Cc2ccccn2)N2CCNCC2)cc1,400.0,active
CHEMBL214004,c1ccc(C(Cc2ccncc2)N2CCNCC2)cc1,400.0,active
CHEMBL214056,Clc1cccc(CC(c2ccccc2)N2CCNCC2)c1Cl,100.0,active
CHEMBL211527,Clc1ccc(CC(c2ccccc2)N2CCNCC2)c(Cl)c1,400.0,active
CHEMBL377900,Clc1ccc(Cl)c(CC(c2ccccc2)N2CCNCC2)c1,120.0,active
CHEMBL214259,Clc1cccc(Cl)c1CC(c1ccccc1)N1CCNCC1,82.0,active
CHEMBL378319,Clc1ccccc1CC(c1cccnc1)N1CCNCC1,75.0,active
CHEMBL213229,CCOc1ccccc1CC(c1cccnc1)N1CCNCC1,15.0,active
CHEMBL213030,Clc1ccccc1CC(c1nccs1)N1CCNCC1,45.0,active
CHEMBL210116,CCOc1ccccc1CC(c1nccs1)N1CCNCC1,340.0,active
CHEMBL377189,Clc1ccccc1CC(c1cncs1)N1CCNCC1,120.0,active
CHEMBL213496,CCOc1ccccc1CC(c1cncs1)N1CCNCC1,21.0,active
CHEMBL211412,Fc1ccccc1C(Cc1ccccc1Cl)N1CCNCC1,130.0,active
CHEMBL378447,CCOc1ccccc1CC(c1ccccc1F)N1CCNCC1,38.0,active
CHEMBL214121,Fc1cccc(C(Cc2ccccc2Cl)N2CCNCC2)c1,25.0,active
CHEMBL214395,CCOc1ccccc1CC(c1cccc(F)c1)N1CCNCC1,22.0,active
CHEMBL213785,Fc1ccc(C(Cc2ccccc2Cl)N2CCNCC2)cc1,94.0,active
CHEMBL214159,CCOc1ccccc1CC(c1ccc(F)cc1)N1CCNCC1,28.0,active
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,5200.0,intermediate
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,11.0,active
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,19.0,active
CHEMBL213287,Clc1ccccc1CC(c1ccccc1)N1CCNCC1,22.0,active
CHEMBL214237,c1ccc(CC(c2ccccc2)N2CCNCC2)cc1,39.0,active
CHEMBL214240,Clc1cccc(CC(c2ccccc2)N2CCNCC2)c1,54.0,active
CHEMBL386223,N#Cc1cccc(CC(c2ccccc2)N2CCNCC2)c1,300.0,active
CHEMBL379536,NC(=O)c1cccc(CC(c2ccccc2)N2CCNCC2)c1,400.0,active
CHEMBL212763,COc1cccc(CC(c2ccccc2)N2CCNCC2)c1,130.0,active
CHEMBL214273,FC(F)(F)c1cccc(CC(c2ccccc2)N2CCNCC2)c1,400.0,active
CHEMBL213287,Clc1ccccc1CC(c1ccccc1)N1CCNCC1,22.0,active
CHEMBL378418,Brc1ccccc1CC(c1ccccc1)N1CCNCC1,35.0,active
CHEMBL375131,FC(F)(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,38.0,active
CHEMBL210027,FC(F)(F)c1ccccc1CC(c1ccccc1)N1CCNCC1,31.0,active
CHEMBL210028,Cc1ccccc1CC(c1ccccc1)N1CCNCC1,90.0,active
CHEMBL210126,CCc1ccccc1CC(c1ccccc1)N1CCNCC1,72.0,active
CHEMBL214335,COc1ccccc1CC(c1ccccc1)N1CCNCC1,22.0,active
CHEMBL386224,CCOc1ccccc1CC(c1ccccc1)N1CCNCC1,16.0,active
CHEMBL213754,CCCOc1ccccc1CC(c1ccccc1)N1CCNCC1,31.0,active
CHEMBL379205,FC(F)(F)COc1ccccc1CC(c1ccccc1)N1CCNCC1,61.0,active
CHEMBL213035,N#Cc1ccccc1CC(c1ccccc1)N1CCNCC1,73.0,active
CHEMBL209969,NC(=O)c1ccccc1CC(c1ccccc1)N1CCNCC1,400.0,active
CHEMBL213632,CS(=O)(=O)c1ccccc1CC(c1ccccc1)N1CCNCC1,270.0,active
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,5200.0,intermediate
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,11.0,active
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,19.0,active
CHEMBL210026,Oc1cccc(CC(c2ccccc2)N2CCNCC2)c1,14.0,active
CHEMBL377785,C=C1CN2C3CCC2C1C(c1ccc(C)cc1)C3,2.2,active
CHEMBL796,COC(=O)C(c1ccccc1)C1CCCCN1,61.0,active
CHEMBL219703,CCCCCC(c1ccc(Cl)cc1)C1CCCCN1,49.0,active
CHEMBL220247,CC(C)CC(c1ccc(Cl)cc1)C1CCCCN1,120.0,active
CHEMBL218849,CCCCC(c1ccc(Cl)cc1)C1CCCCN1,26.0,active
CHEMBL218848,CC(C)C(c1ccc(Cl)cc1)C1CCCCN1,51.0,active
CHEMBL218847,CCCC(c1ccc(Cl)cc1)C1CCCCN1,50.0,active
CHEMBL376852,CCC(c1ccc(Cl)cc1)C1CCCCN1,210.0,active
CHEMBL219224,CC(c1ccc(Cl)cc1)C1CCCCN1,35.0,active
CHEMBL219116,COC(=O)C(c1ccc(Cl)cc1)C1CCCCN1,11.0,active
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,210.0,active
CHEMBL219335,CC(C)CC(c1cccc(Cl)c1)C1CCCCN1,14.0,active
CHEMBL375118,Clc1ccc(C(C2CCCC2)C2CCCCN2)cc1,44.0,active
CHEMBL219334,CCC(CC)C(c1ccc(Cl)cc1)C1CCCCN1,330.0,active
CHEMBL441864,Clc1ccc(C(CCCc2ccccc2)C2CCCCN2)cc1,600.0,active
CHEMBL219281,Clc1ccc(C(CCc2ccccc2)C2CCCCN2)cc1,680.0,active
CHEMBL373773,Clc1ccc(C(Cc2ccccc2)C2CCCCN2)cc1,2900.0,intermediate
CHEMBL219707,Clc1ccc(C(CC2CCCCC2)C2CCCCN2)cc1,940.0,active
CHEMBL219653,Clc1ccc(C(CC2CCCC2)C2CCCCN2)cc1,310.0,active
CHEMBL374769,CC(C)(C)CC(c1ccc(Cl)cc1)C1CCCCN1,520.0,active
CHEMBL373710,CC(C)CCC(c1ccc(Cl)cc1)C1CCCCN1,210.0,active
CHEMBL219540,CC(=O)C(c1ccccc1)C1CCCCN1,220.0,active
CHEMBL218193,CC(C)CC(c1ccc(C(C)C)cc1)C1CCCCN1,7100.0,intermediate
CHEMBL217975,COc1cccc(C(CC(C)C)C2CCCCN2)c1,330.0,active
CHEMBL218894,COc1ccc(C(CC(C)C)C2CCCCN2)cc1,410.0,active
CHEMBL387117,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1C,28.0,active
CHEMBL218999,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,9.0,active
CHEMBL374634,CCCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,27.0,active
CHEMBL219649,CCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,8.1,active
CHEMBL220195,COC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCCCN1,10.0,active
CHEMBL374769,CC(C)(C)CC(c1ccc(Cl)cc1)C1CCCCN1,730.0,active
CHEMBL373710,CC(C)CCC(c1ccc(Cl)cc1)C1CCCCN1,3000.0,intermediate
CHEMBL219703,CCCCCC(c1ccc(Cl)cc1)C1CCCCN1,860.0,active
CHEMBL220247,CC(C)CC(c1ccc(Cl)cc1)C1CCCCN1,750.0,active
CHEMBL218849,CCCCC(c1ccc(Cl)cc1)C1CCCCN1,180.0,active
CHEMBL218847,CCCC(c1ccc(Cl)cc1)C1CCCCN1,200.0,active
CHEMBL376852,CCC(c1ccc(Cl)cc1)C1CCCCN1,1300.0,intermediate
CHEMBL219224,CC(c1ccc(Cl)cc1)C1CCCCN1,3200.0,intermediate
CHEMBL219116,COC(=O)C(c1ccc(Cl)cc1)C1CCCCN1,1400.0,intermediate
CHEMBL219335,CC(C)CC(c1cccc(Cl)c1)C1CCCCN1,73.0,active
CHEMBL375118,Clc1ccc(C(C2CCCC2)C2CCCCN2)cc1,1000.0,active
CHEMBL219334,CCC(CC)C(c1ccc(Cl)cc1)C1CCCCN1,3800.0,intermediate
CHEMBL441864,Clc1ccc(C(CCCc2ccccc2)C2CCCCN2)cc1,1700.0,intermediate
CHEMBL219281,Clc1ccc(C(CCc2ccccc2)C2CCCCN2)cc1,610.0,active
CHEMBL373773,Clc1ccc(C(Cc2ccccc2)C2CCCCN2)cc1,8800.0,intermediate
CHEMBL219707,Clc1ccc(C(CC2CCCCC2)C2CCCCN2)cc1,1700.0,intermediate
CHEMBL219653,Clc1ccc(C(CC2CCCC2)C2CCCCN2)cc1,730.0,active
CHEMBL218193,CC(C)CC(c1ccc(C(C)C)cc1)C1CCCCN1,8700.0,intermediate
CHEMBL217975,COc1cccc(C(CC(C)C)C2CCCCN2)c1,1400.0,intermediate
CHEMBL218894,COc1ccc(C(CC(C)C)C2CCCCN2)cc1,1600.0,intermediate
CHEMBL387117,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1C,100.0,active
CHEMBL218999,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,19.0,active
CHEMBL374634,CCCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,63.0,active
CHEMBL219649,CCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,47.0,active
CHEMBL220195,COC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCCCN1,190.0,active
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,3300.0,intermediate
CHEMBL221993,COC(=O)[C@H]1[C@H]2CCC(C[C@H]1c1ccc(C)cc1)N2C,3850.0,intermediate
CHEMBL374712,COC(=O)[C@H]1[C@H]2CCC(C[C@H]1c1ccc(Cl)cc1)N2C,559.0,active
CHEMBL2096861,COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(C)cc1)N2C,2230.0,intermediate
CHEMBL2096860,COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(I)cc1)N2C,760.0,active
CHEMBL2096859,COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(Br)cc1)N2C,272.0,active
CHEMBL2096858,COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C,444.0,active
CHEMBL2096857,COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(F)cc1)N2C,7200.0,intermediate
CHEMBL2096856,COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccccc1)N2C,10000.0,inactive
CHEMBL373385,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(C)cc1)N2C,270.0,active
CHEMBL375889,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(I)cc1)N2C,52.4,active
CHEMBL224819,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(Br)cc1)N2C,32.4,active
CHEMBL375888,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(Cl)cc1)N2C,5.14,active
CHEMBL222705,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(F)cc1)N2C,1200.0,intermediate
CHEMBL376899,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccccc1)N2C,541.0,active
CHEMBL312037,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(C)cc1)N2C,60.0,active
CHEMBL311347,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(I)cc1)N2C,36.0,active
CHEMBL218082,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Br)cc1)N2C,37.4,active
CHEMBL610897,COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(Cl)cc1)N2C,37.0,active
CHEMBL2079586,COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@H]2CC[C@H]1N2C,835.0,active
CHEMBL83729,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C,920.0,active
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,3300.0,intermediate
CHEMBL225235,Cc1ccc([C@H]2CC3CCC([C@H]2c2ccc(F)cc2)N3C)cc1,132.0,active
CHEMBL388825,COc1ccc([C@@H]2C3CCC(C[C@H]2c2ccc(C)cc2)N3C)cc1OC,78000.0,inactive
CHEMBL388605,COc1ccc([C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1OC,10000.0,inactive
CHEMBL224062,COc1ccc([C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1,282.0,active
CHEMBL426178,Cc1ccc([C@@H]2CC3CCC([C@@H]2c2ccc(C)cc2)N3C)cc1,13000.0,inactive
CHEMBL2096877,Cc1ccc([C@H]2CC3CCC([C@H]2c2ccc(C)cc2)N3C)cc1,780.0,active
CHEMBL2096876,Cc1ccc([C@H]2C3CCC(C[C@H]2c2ccccc2)N3C)cc1,4700.0,intermediate
CHEMBL387758,Cc1ccc([C@@H]2C3CCC(C[C@@H]2c2ccccc2)N3C)cc1,6100.0,intermediate
CHEMBL2096875,Cc1ccc([C@@H]2CC3CCC([C@@H]2c2ccccc2)N3C)cc1,4850.0,intermediate
CHEMBL224771,Cc1ccc([C@H]2CC3CCC([C@H]2c2ccccc2)N3C)cc1,480.0,active
CHEMBL2096874,CN1C2CCC1[C@H](c1ccccc1)[C@H](c1ccccc1)C2,1040.0,intermediate
CHEMBL388850,CN1C2CCC1[C@@H](c1ccccc1)[C@@H](c1ccccc1)C2,920.0,active
CHEMBL312037,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(C)cc1)N2C,3850.0,intermediate
CHEMBL312037,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(C)cc1)N2C,60.0,active
CHEMBL83729,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C,920.0,active
CHEMBL227179,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccccc3)s1)[C@@H](c1ccc(Cl)cc1)C2,750.0,active
CHEMBL2113279,COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(C)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1OC,6900.0,intermediate
CHEMBL376113,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Cl)c(Cl)c4)s2)N3C)cc1,4000.0,intermediate
CHEMBL226933,COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(C)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1,1810.0,intermediate
CHEMBL226984,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4cccc([N+](=O)[O-])c4)s2)N3C)cc1,2040.0,intermediate
CHEMBL229436,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc([N+](=O)[O-])cc4)s2)N3C)cc1,1550.0,intermediate
CHEMBL436132,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4cccc(Br)c4)s2)N3C)cc1,3240.0,intermediate
CHEMBL375685,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Br)cc4)s2)N3C)cc1,1820.0,intermediate
CHEMBL229381,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Cl)cc4)s2)N3C)cc1,1170.0,intermediate
CHEMBL229699,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(F)cc4)s2)N3C)cc1,4870.0,intermediate
CHEMBL388832,COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1OC,4210.0,intermediate
CHEMBL388612,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Cl)c(Cl)c3)s1)[C@@H](c1ccc(Cl)cc1)C2,6500.0,intermediate
CHEMBL227233,COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1,620.0,active
CHEMBL388760,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3cccc([N+](=O)[O-])c3)s1)[C@@H](c1ccc(Cl)cc1)C2,650.0,active
CHEMBL227232,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc([N+](=O)[O-])cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,582.0,active
CHEMBL227231,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3cccc(Br)c3)s1)[C@@H](c1ccc(Cl)cc1)C2,2300.0,intermediate
CHEMBL388759,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Br)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,960.0,active
CHEMBL227180,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Cl)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,912.0,active
CHEMBL390743,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(F)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,690.0,active
CHEMBL390432,CN(C)C1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,57.0,active
CHEMBL234706,CN(C)[C@H]1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,390.0,active
CHEMBL234705,CN(C)[C@@H]1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,37.0,active
CHEMBL395931,Clc1cccc(CN(CC2CC2)[C@@H]2CCNC2)c1Cl,15.0,active
CHEMBL246519,Fc1ccc(CN(C2CCOCC2)[C@H]2CCNC2)c(F)c1F,40.0,active
CHEMBL245687,c1ccc(-c2ccccc2CN(C2CCOCC2)[C@H]2CCNC2)cc1,12.0,active
CHEMBL442272,FC(F)(F)c1ccccc1CN(C1CCOCC1)[C@H]1CCNC1,9.0,active
CHEMBL397392,Cc1ccccc1CN(C1CCOCC1)[C@H]1CCNC1,7.0,active
CHEMBL245492,Fc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C(F)(F)F,13.0,active
CHEMBL247538,COc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,11.0,active
CHEMBL391143,Cc1c(CN(C2CCOCC2)[C@H]2CCNC2)cccc1C(F)(F)F,20.0,active
CHEMBL247341,Cc1c(Cl)cccc1CN(C1CCOCC1)[C@H]1CCNC1,5.0,active
CHEMBL247340,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1Cl,4.0,active
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,19.0,active
CHEMBL247733,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,7.0,active
CHEMBL395408,Cc1cccc(CN(C2CCOCC2)[C@@H]2CCNC2)c1C,144.0,active
CHEMBL245482,Cc1cccc(CN(Cc2ccccn2)[C@H]2CCNC2)c1C,12.0,active
CHEMBL392016,Cc1cccc(CN(Cc2ccccn2)[C@@H]2CCNC2)c1C,8.0,active
CHEMBL245880,Clc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1Cl,5.0,active
CHEMBL391806,Clc1cccc(CN(Cc2ccccn2)[C@H]2CCNC2)c1Cl,3.0,active
CHEMBL440230,Clc1cccc(CN(Cc2ccccn2)[C@@H]2CCNC2)c1Cl,5.0,active
CHEMBL246920,Clc1cccc(CN(CC2CC2)[C@H]2CCNC2)c1Cl,9.0,active
CHEMBL251576,CN(C)CC1CC1c1n[nH]c2ccc(C#N)cc12,100000.0,inactive
CHEMBL249134,CN(C)CC1CC1c1ccc2cc(C#N)ccc2c1,560.0,active
CHEMBL248932,CN(C)CC1CC1c1ccc2ccc(C#N)cc2c1,710.0,active
CHEMBL249951,CN(C)CC1CC1c1ccc2ccccc2c1,8700.0,intermediate
CHEMBL249329,CN(C)CC1CC1c1cccc2c(C#N)cccc12,39000.0,inactive
CHEMBL401347,CN(C)CC1CC1c1cccc2cc(C#N)ccc12,19000.0,inactive
CHEMBL399147,CN(C)CC1CC1c1cccc2ccccc12,68000.0,inactive
CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,77.0,active
CHEMBL406156,NCC(=O)NCC1CC1(C(=O)C1NCCc2ccccc21)c1ccccc1,150.0,active
CHEMBL410622,NCC(=O)NCC1CC1(C(=O)N1CCc2ccccc21)c1ccccc1,12.0,active
CHEMBL256841,CC(C)N(C(=O)C1(c2ccccc2)CC1CNC(=O)CN)C(C)C,10000.0,inactive
CHEMBL1169524,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CNC(=O)CN,700.0,active
CHEMBL256667,NCC1CC1(C(=O)C1NCCc2ccccc21)c1ccccc1,8.4,active
CHEMBL415098,NCC1CC1(C(=O)N1CCCc2ccccc21)c1ccccc1,21.0,active
CHEMBL260440,NCC1CC1(C(=O)N1CCc2ccccc21)c1ccccc1,4.4,active
CHEMBL272285,NCC1CC1(C(=O)N1CCCCCC1)c1ccccc1,130.0,active
CHEMBL256020,NCC1CC1(C(=O)N1CCCCC1)c1ccccc1,170.0,active
CHEMBL256019,NCC1CC1(C(=O)N1CCOCC1)c1ccccc1,2300.0,intermediate
CHEMBL256447,NCC1C[C@@]1(C(=O)N1CCCC1)c1ccccc1,3700.0,intermediate
CHEMBL256397,CC(C)N(C(=O)[C@@]1(c2ccccc2)CC1CN)C(C)C,2800.0,intermediate
CHEMBL256646,CCN(Cc1ccccc1)C(=O)C1(c2ccccc2)CC1CN,200.0,active
CHEMBL404474,CCN(C(=O)C1(c2ccccc2)CC1CN)c1ccccc1,63.0,active
CHEMBL260439,C=CCN(CC)C(=O)C1(c2ccccc2)CC1CN,14.0,active
CHEMBL402999,CCN(CCOC)C(=O)C1(c2ccccc2)CC1CN,180.0,active
CHEMBL404345,CCN(C(=O)C1(c2ccccc2)CC1CN)C1CCCCC1,4900.0,intermediate
CHEMBL272530,CCN(C(=O)C1(c2ccccc2)CC1CN)C(C)(C)C,8000.0,intermediate
CHEMBL256039,CCCCN(CC)C(=O)C1(c2ccccc2)CC1CN,360.0,active
CHEMBL404364,CCCN(CC)C(=O)C1(c2ccccc2)CC1CN,41.0,active
CHEMBL269799,CCN(C)C(=O)C1(c2ccccc2)CC1CN,1400.0,intermediate
CHEMBL269798,NCC1CC1(C(=O)NCc1ccccc1)c1ccccc1,10000.0,inactive
CHEMBL272790,NCC1CC1(C(=O)Nc1ccccc1)c1ccccc1,570.0,active
CHEMBL450623,NCC1CC1(C(=O)NC1CC1)c1ccccc1,10000.0,inactive
CHEMBL255839,CCNC(=O)[C@@]1(c2ccccc2)CC1CN,10000.0,inactive
CHEMBL257048,CCN(CC)C(=O)C1(c2ccccc2)CC1CN(C)C,10000.0,inactive
CHEMBL257047,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ccncc1,10000.0,inactive
CHEMBL270240,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1cccnc1,10000.0,inactive
CHEMBL401621,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ccccn1,8100.0,intermediate
CHEMBL270569,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ccc[nH]1,2600.0,intermediate
CHEMBL272074,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ccco1,10000.0,inactive
CHEMBL272286,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1cnco1,2900.0,intermediate
CHEMBL256408,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ncco1,450.0,active
CHEMBL256021,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCC(OC)OC,960.0,active
CHEMBL404475,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCC1CCCC1,8400.0,intermediate
CHEMBL272986,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCC(C)C,10000.0,inactive
CHEMBL272531,CCCCNCC1CC1(C(=O)N(CC)CC)c1ccccc1,6100.0,intermediate
CHEMBL272744,CCNCC1CC1(C(=O)N(CC)CC)c1ccccc1,860.0,active
CHEMBL402365,CCN(CC)C(=O)[C@@]1(c2ccccc2)CC1CNC,6500.0,intermediate
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,8.9,active
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,5.1,active
CHEMBL403441,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,16.0,active
CHEMBL258060,CNCc1cc(NS(C)(=O)=O)ccc1Oc1ccc(Cl)cc1C,25.0,active
CHEMBL403090,CNCc1cc(N2CCCS2(=O)=O)ccc1Oc1ccc(Cl)cc1C,11.0,active
CHEMBL272493,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1C,17.0,active
CHEMBL404317,CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1C,26.0,active
CHEMBL401819,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1C,46.0,active
CHEMBL438889,CNCc1cc(N2CCCS2(=O)=O)ccc1Oc1ccc(Cl)cc1Cl,17.0,active
CHEMBL258062,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1Cl,33.0,active
CHEMBL404754,CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1Cl,38.0,active
CHEMBL258271,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1Cl,84.0,active
