molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL3775008,Clc1ccc(N2CCN(CCN3CCC(Cc4ccccc4)CC3)CC2)c(Cl)c1,intermediate,432.4390000000002,5.070100000000005,0.0,3.0,5.6020599913279625
CHEMBL3775177,c1ccc(CC2CCN(CCCN3CCN(c4ccccc4)CC3)CC2)cc1,active,377.57600000000014,4.153400000000004,0.0,3.0,6.221848749616356
CHEMBL3775405,Cc1cccc(C)c1N1CCN(CCCN2CCC(Cc3ccccc3)CC2)CC1,intermediate,405.63000000000017,4.770240000000005,0.0,3.0,5.97061622231479
CHEMBL3774732,COc1ccccc1N1CCN(CCCN2CCC(Cc3ccccc3)CC2)CC1,active,407.60200000000015,4.1620000000000035,0.0,4.0,6.050609993355087
CHEMBL3774957,Clc1cccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)c1,active,412.0210000000002,4.806800000000004,0.0,3.0,6.42021640338319
CHEMBL3774556,Clc1ccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)cc1,active,412.02100000000013,4.806800000000004,0.0,3.0,6.275724130399211
CHEMBL3775012,Brc1ccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)cc1,active,456.47200000000026,4.915900000000005,0.0,3.0,6.214670164989233
CHEMBL3775703,Clc1ccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)c(Cl)c1,active,446.4660000000001,5.460200000000006,0.0,3.0,6.119186407719209
CHEMBL3774516,FC(F)(F)c1ccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)cc1,intermediate,445.5730000000002,5.1722000000000055,0.0,3.0,5.931814138253839
CHEMBL3775140,Clc1cccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)c1Cl,active,446.46600000000024,5.460200000000006,0.0,3.0,6.251811972993799
CHEMBL1201066,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,intermediate,313.86899999999986,3.457400000000003,1.0,3.0,5.5934598195660445
CHEMBL3593402,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1.Cl,active,337.2219999999999,2.314100000000001,2.0,3.0,8.638272163982407
CHEMBL3818953,Cl.O=C1CCCN1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,active,363.26,2.8004000000000007,1.0,3.0,9.886056647693163
CHEMBL3817915,Cl.O=C1CCCCN1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,active,377.28700000000003,3.190500000000001,1.0,3.0,10.0
CHEMBL3818117,Cl.O=C1NCCCN1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,active,378.2750000000001,2.593300000000001,2.0,3.0,10.096910013008056
CHEMBL3819201,Cl.O=c1ccccn1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,active,373.255,3.039900000000001,1.0,4.0,10.102372908709558
CHEMBL3819243,Cl.O=c1cccnn1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,active,374.24300000000005,2.4349,1.0,5.0,10.187086643357144
CHEMBL3819441,Cl.O=C(O)c1cccn(C[C@@H]2CNCCO[C@H]2c2ccc(Cl)c(F)c2)c1=O,active,417.26400000000007,2.738100000000001,2.0,5.0,8.958607314841775
CHEMBL3818946,Cl.O=c1c(-c2nnn[nH]2)cccn1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,active,441.2940000000002,2.2199999999999998,2.0,7.0,8.853871964321762
CHEMBL3818345,Cl.O=c1[nH]c(-c2cccn(C[C@@H]3CNCCO[C@H]3c3ccc(Cl)c(F)c3)c2=O)no1,active,457.2890000000001,2.3832000000000004,2.0,7.0,9.0
CHEMBL3818471,Cc1nnc(-c2cccn(C[C@@H]3CNCCO[C@H]3c3ccc(Cl)c(F)c3)c2=O)[nH]1.Cl,active,454.333,3.1334200000000014,2.0,6.0,9.193820026016112
CHEMBL3818901,COC(=O)c1cccn(C[C@@H]2CNCCO[C@H]2c2ccc(Cl)c(F)c2)c1=O.Cl,active,431.2910000000001,2.8265000000000016,1.0,6.0,9.67778070526608
CHEMBL3819009,Cl.O=c1[nH]c(-c2ccn(C[C@@H]3CNCCO[C@H]3c3ccc(Cl)c(F)c3)c(=O)c2)no1,active,457.2890000000001,2.3832000000000004,2.0,7.0,8.721246399047171
CHEMBL3818596,Cl.O=c1[nH]c(-c2ccc(=O)n(C[C@@H]3CNCCO[C@H]3c3ccc(Cl)c(F)c3)c2)no1,active,457.28900000000004,2.3832000000000004,2.0,7.0,7.6020599913279625
CHEMBL3819217,Cl.O=c1[nH]c(-c2cccc(=O)n2C[C@@H]2CNCCO[C@H]2c2ccc(Cl)c(F)c2)no1,active,457.28900000000016,2.3832000000000004,2.0,7.0,7.0
CHEMBL1237210,CC(C)=CCC1=C(O)[C@@]2(C(=O)C(C)C)C(=O)[C@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]2(C)CCC=C(C)C)C1=O,intermediate,536.7970000000005,8.989700000000003,1.0,4.0,5.698970004336019
CHEMBL536352,CCC(C)C(=O)[C@]12C(=O)[C@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C(=O)C(CC=C(C)C)=C2O,intermediate,550.8240000000004,9.379800000000003,1.0,4.0,5.698970004336019
CHEMBL668,CNCCCC1c2ccccc2C=Cc2ccccc21,active,263.384,4.301900000000003,1.0,1.0,8.55284196865778
CHEMBL3673127,COc1ccc2c(c1)CN1CCC2(c2ccc(Cl)cc2)C1,active,299.80100000000004,3.8540000000000028,0.0,2.0,6.17063189201118
CHEMBL3673128,Oc1ccc2c(c1)CN1CCC2(c2ccc(Cl)cc2)C1,active,285.774,3.551000000000003,1.0,2.0,6.4149907200975385
CHEMBL3673129,Clc1ccc(C23CCN(Cc4cc(-c5ccc6ncnn6c5)ccc42)C3)cc1,active,386.8860000000001,4.555100000000004,0.0,4.0,6.087990624413021
CHEMBL3673129,Clc1ccc(C23CCN(Cc4cc(-c5ccc6ncnn6c5)ccc42)C3)cc1,active,386.8860000000001,4.555100000000004,0.0,4.0,6.3535962737769305
CHEMBL3673130,FC(F)(F)c1nnc2ccc(-c3ccc4c(c3)CN3CCC4(c4ccc(Cl)cc4)C3)cn12,active,454.8830000000002,5.573900000000005,0.0,4.0,7.151810883008602
CHEMBL3673131,FC(F)(F)c1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,active,415.8460000000001,5.3212000000000055,0.0,3.0,6.56304266933055
CHEMBL3673132,FC(F)Oc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,intermediate,413.85500000000013,4.903800000000005,0.0,4.0,5.933301449577005
CHEMBL3673132,FC(F)Oc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,active,413.85500000000013,4.903800000000005,0.0,4.0,6.560983271612487
CHEMBL3673133,Oc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,active,363.84800000000007,4.008000000000003,1.0,4.0,6.171082438383314
CHEMBL3673133,Oc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,active,363.84800000000007,4.008000000000003,1.0,4.0,6.988006885340743
CHEMBL3673134,[C-]#[N+]c1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)cc1,intermediate,370.88300000000004,6.063190000000005,0.0,1.0,5.917573699139228
CHEMBL3952992,O=[SH](=O)Cc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)cc1,active,423.96500000000015,4.623800000000005,1.0,3.0,6.519274621011513
CHEMBL3673136,Clc1ccc(C23CCN(Cc4cc(-c5ccc6ncnn6c5)ccc42)C3)cc1Cl,active,421.33100000000013,5.2085000000000035,0.0,4.0,6.6156465858624935
CHEMBL3673136,Clc1ccc(C23CCN(Cc4cc(-c5ccc6ncnn6c5)ccc42)C3)cc1Cl,active,421.33100000000013,5.2085000000000035,0.0,4.0,7.132532512140949
CHEMBL3673137,O=c1[nH]c2ccc(-c3ccc4c(c3)CN3CCC4(c4ccc(Cl)c(Cl)c4)C3)cc2o1,active,437.3260000000001,5.600300000000004,1.0,3.0,6.433444669116945
CHEMBL3673137,O=c1[nH]c2ccc(-c3ccc4c(c3)CN3CCC4(c4ccc(Cl)c(Cl)c4)C3)cc2o1,active,437.3260000000001,5.600300000000004,1.0,3.0,7.0343280287798935
CHEMBL3673138,COc1ccc2c(c1)CN1CCC2(c2ccc(Cl)cc2)CC1,active,313.8280000000001,4.244100000000003,0.0,2.0,6.0548269538261
CHEMBL3673139,Oc1ccc2c(c1)CN1CCC2(c2ccc(Cl)cc2)CC1,active,299.80100000000004,3.941100000000003,1.0,2.0,6.1605219526258015
CHEMBL3673140,FC(F)Oc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)nn1,active,427.8820000000002,5.293900000000005,0.0,4.0,6.577574323628795
CHEMBL3673141,Cc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)nn1,active,375.90300000000013,5.000920000000004,0.0,3.0,6.415895029600547
CHEMBL3673142,Clc1ccc(C23CCN(CC2)Cc2cc(-c4cncnc4)ccc23)cc1,intermediate,361.876,4.6925000000000034,0.0,3.0,5.533280628318401
CHEMBL3673143,Clc1ccc(C23CCN(CC2)Cc2cc(-c4cnccn4)ccc23)cc1,intermediate,361.876,4.6925000000000034,0.0,3.0,5.637329070274333
CHEMBL3673144,Nc1cnc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)cn1,active,376.891,4.274700000000004,1.0,4.0,6.033764375901418
CHEMBL3673145,Cc1nnc2ccc(-c3ccc4c(c3)CN3CCC4(c4ccc(Cl)cc4)CC3)cn12,intermediate,414.9400000000001,5.253620000000005,0.0,4.0,5.991399828238082
CHEMBL3673146,Clc1ccc(C23CCN(CC2)Cc2cc(-c4cnc5ccccc5n4)ccc23)cc1,intermediate,411.93600000000004,5.845700000000005,0.0,3.0,5.811071516239147
CHEMBL3673147,O=C1NC2C=CC(c3ccc4c(c3)CN3CCC4(c4ccc(Cl)cc4)CC3)=CC2O1,active,418.9240000000001,4.665700000000004,1.0,3.0,6.093718844227847
CHEMBL3673148,O=c1n(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)nc2ccccn12,active,416.9120000000001,4.034100000000003,0.0,5.0,6.755722879198157
CHEMBL3673149,O=c1ccccn1-c1ccc2c(c1)CN1CCC2(c2ccc(Cl)cc2)CC1,intermediate,376.88700000000006,4.386400000000004,0.0,3.0,5.273109859258178
CHEMBL3673150,Cc1nnc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)s1,active,381.932,5.062420000000004,0.0,4.0,6.406271001292089
CHEMBL3673151,CS(=O)(=O)c1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)cc1,active,437.9920000000002,5.306000000000005,0.0,3.0,6.364516253185088
CHEMBL3673152,[C-]#[N+]c1cccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)c1,active,384.9100000000001,6.453290000000006,0.0,1.0,6.449160394934215
CHEMBL3673178,Clc1ccc(C23CCN(CC2)Cc2cc(N4CCOCC4)ccc23)cc1,active,368.90800000000013,4.072100000000003,0.0,3.0,6.3583276267753135
CHEMBL3673153,c1cc(C23CCN(CC2)Cc2cc(N4CCOCC4)ccc23)ccc1N1CCOCC1,intermediate,419.56900000000024,3.255300000000002,0.0,5.0,5.2627278234644566
CHEMBL3673179,CCS(=O)(=O)N1CCN(c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)CC1,active,460.04300000000035,3.707200000000003,0.0,4.0,7.253365801062421
CHEMBL3673180,CCS(=O)(=O)N1CCN(c2ccc(C34CCN(CC3)Cc3cc(N5CCN(S(=O)(=O)CC)CC5)ccc34)cc2)CC1,intermediate,601.8390000000003,2.5255000000000027,0.0,7.0,5.081183609639621
CHEMBL3673154,FC(F)(F)c1ccc(Oc2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)nn1,active,445.8720000000002,5.836600000000005,0.0,4.0,6.907981529247203
CHEMBL3673155,Clc1ccc(C23CCN(CC2)Cc2cc(Oc4cnccn4)ccc23)cc1,active,377.875,4.817800000000004,0.0,4.0,6.040767750949004
CHEMBL3673156,Nc1cnc(Oc2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)cn1,active,392.89000000000004,4.400000000000004,1.0,5.0,6.367036831832739
CHEMBL3673157,Clc1ccc(C23CCN(CC2)Cc2cc(OCCCc4ccncc4)ccc23)cc1,active,418.9680000000001,5.6421000000000054,0.0,3.0,7.261219441515631
CHEMBL3673158,Clc1ccc(C23CCN(CC2)Cc2cc(OCCCc4cccnc4)ccc23)cc1,active,418.9680000000001,5.6421000000000054,0.0,3.0,7.205511953340831
CHEMBL3673159,Clc1ccc(C23CCN(CC2)Cc2cc(-c4ccc5ncnn5c4)ccc23)cc1Cl,active,435.35800000000006,5.598600000000004,0.0,4.0,6.924453038607469
CHEMBL3673160,O=c1[nH]c2ccc(-c3ccc4c(c3)CN3CCC4(c4ccc(Cl)c(Cl)c4)CC3)cc2o1,active,451.3530000000001,5.990400000000005,1.0,3.0,6.345727172902289
CHEMBL3673161,Clc1ccc(C23CCN(CC2)Cc2cc(-c4cccnn4)ccc23)cc1Cl,active,396.321,5.345900000000004,0.0,3.0,7.2716462179787715
CHEMBL3673162,COc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)c(Cl)c3)CC2)nn1,active,426.3470000000001,5.354500000000004,0.0,4.0,6.830031826003108
CHEMBL3673163,Oc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)c(Cl)c3)CC2)nn1,active,412.32000000000016,5.0515000000000025,1.0,4.0,7.101274818410507
CHEMBL3673164,Nc1cnc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)c(Cl)c3)CC2)cn1,active,411.33600000000007,4.928100000000004,1.0,4.0,6.809388202186395
CHEMBL3673165,Cc1cc2ncnn2cc1-c1ccc2c(c1)CN1CCC2(c2ccc(Cl)c(Cl)c2)CC1,active,449.3850000000002,5.907020000000005,0.0,4.0,6.428291168191312
CHEMBL3673166,Clc1ccc(C23CCN(CC2)Cc2cc(Oc4cnccn4)ccc23)cc1Cl,active,412.32000000000005,5.471200000000004,0.0,4.0,6.793984123236656
CHEMBL3673167,FC(F)(F)c1ccc(Oc2ccc3c(c2)CN2CCC3(c3ccc(Cl)c(Cl)c3)CC2)nn1,active,480.31700000000023,6.490000000000005,0.0,4.0,7.454692883534176
CHEMBL3673168,FC(F)Oc1ccc2c(c1)CN1CCC2(c2ccc(Cl)c(Cl)c2)CC1,active,384.25300000000016,5.490300000000003,0.0,2.0,6.85294232897164
CHEMBL3673169,Fc1ccc(C23CCN(CC2)Cc2cc(Oc4ccc(C(F)(F)F)nn4)ccc23)cc1Cl,active,463.8620000000001,5.975700000000004,0.0,4.0,6.949233688766958
CHEMBL3673170,Fc1cc(C23CCN(CC2)Cc2cc(Oc4ccc(C(F)(F)F)nn4)ccc23)ccc1Cl,active,463.8620000000001,5.975700000000004,0.0,4.0,6.874518734299406
CHEMBL3673171,FC(F)(F)c1ccc(Oc2ccc3c(c2)CN2CCC3(c3cccc(Cl)c3)CC2)nn1,active,445.8720000000002,5.836600000000005,0.0,4.0,6.346112441929022
CHEMBL3639720,FC(F)(F)c1ccc(C23CCN(CC2)Cc2cc(Oc4ccc(C(F)(F)F)nn4)ccc23)cc1,intermediate,479.42400000000004,6.202000000000005,0.0,4.0,5.979224511806442
CHEMBL3673172,Fc1ccc(C23CCN(CC2)Cc2cc(Oc4ccc(C(F)(F)F)nn4)ccc23)cc1F,active,447.40700000000004,5.461400000000004,0.0,4.0,6.635824367229381
CHEMBL3673173,Fc1ccc(C23CCN(CC2)Cc2cc(Oc4ccc(C(F)(F)F)nn4)ccc23)cc1,active,429.41700000000003,5.322300000000005,0.0,4.0,6.685922008220787
CHEMBL3673174,Fc1ccc(C23CCN(CC2)Cc2cc(-c4ccc(C(F)(F)F)nn4)ccc23)cc1Cl,active,447.86300000000006,5.850400000000004,0.0,3.0,6.46268472688799
CHEMBL3673175,Fc1ccc(C23CCN(CC2)Cc2cc(-c4ccc5ncnn5c4)ccc23)cc1Cl,active,418.903,5.084300000000003,0.0,4.0,6.266883018557936
CHEMBL3673176,Fc1ccc(C23CCN(Cc4cc(-c5ccc6ncnn6c5)ccc42)C3)cc1Cl,active,404.8760000000001,4.694200000000003,0.0,4.0,6.01972385892216
CHEMBL3673176,Fc1ccc(C23CCN(Cc4cc(-c5ccc6ncnn6c5)ccc42)C3)cc1Cl,active,404.8760000000001,4.694200000000003,0.0,4.0,6.756465898167938
CHEMBL3673177,Fc1ccc(C23CCN(Cc4cc(-c5ccc(C(F)(F)F)nn5)ccc42)C3)cc1Cl,active,433.8360000000001,5.460300000000004,0.0,3.0,7.104577453960592
CHEMBL3673177,Fc1ccc(C23CCN(Cc4cc(-c5ccc(C(F)(F)F)nn5)ccc42)C3)cc1Cl,active,433.8360000000001,5.460300000000004,0.0,3.0,6.097725079525498
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,intermediate,309.33099999999996,4.435000000000003,1.0,2.0,5.596022036330645
CHEMBL2219828,CCOC(c1ccc(Cl)cc1)C1CNC1,active,225.719,2.6370000000000005,1.0,2.0,6.176525770829699
CHEMBL2219829,COC(c1ccc(Cl)c(Cl)c1)C1CNC1,active,246.13699999999997,2.9003000000000005,1.0,2.0,6.4698003017969175
CHEMBL2219900,CCOC(c1ccc(Cl)c(Cl)c1)C1CNC1,active,260.16400000000004,3.2904000000000018,1.0,2.0,6.815308569182402
CHEMBL3917777,COC(c1ccccc1C)C1CNC1,intermediate,191.27399999999997,1.9019199999999998,1.0,2.0,5.779891911959945
CHEMBL2219883,Clc1ccc(C(Oc2ccccc2)C2CNC2)cc1,active,273.763,3.6795000000000018,1.0,2.0,7.044793462458058
CHEMBL2219884,Clc1ccc(C(Oc2ccccc2)C2CNC2)cc1Cl,active,308.20799999999997,4.332900000000003,1.0,2.0,8.259637310505756
CHEMBL2219885,c1ccc(COC(c2ccccc2)C2CNC2)cc1,intermediate,253.345,3.163900000000001,1.0,2.0,5.638461028730721
CHEMBL2219839,Clc1ccc(C(OCc2ccccc2)C2CNC2)cc1,intermediate,287.79,3.817300000000002,1.0,2.0,5.871600731282194
CHEMBL2219958,Clc1ccc(C(OCc2ccccc2)C2CNC2)cc1Cl,active,322.235,4.470700000000003,1.0,2.0,7.031050319018657
CHEMBL3936578,O=C(OC(c1ccc(Cl)cc1)C1CNC1)c1ccccc1,intermediate,301.773,3.4575000000000014,1.0,3.0,5.4590451910738675
CHEMBL3908637,O=C(OC(c1ccc(Cl)c(Cl)c1)C1CNC1)c1ccccc1,active,336.2180000000001,4.110900000000003,1.0,3.0,6.669586226650809
CHEMBL3892951,Cc1ccccc1OC(c1ccc(Cl)c(Cl)c1)C1CNC1,active,322.23500000000007,4.641320000000003,1.0,2.0,7.58838029403677
CHEMBL3917453,Cc1cccc(OC(c2ccc(Cl)c(Cl)c2)C2CNC2)c1,active,322.23500000000007,4.641320000000003,1.0,2.0,7.546681659952962
CHEMBL3963829,Cc1ccc(OC(c2ccc(Cl)c(Cl)c2)C2CNC2)cc1,active,322.23500000000007,4.641320000000004,1.0,2.0,7.567030709125595
CHEMBL3703746,Clc1ccc(C2CNCc3cc(-c4ccc5ncnn5c4)ccc32)cc1Cl,active,395.293,4.938200000000002,1.0,4.0,7.585026652029182
CHEMBL3703746,Clc1ccc(C2CNCc3cc(-c4ccc5ncnn5c4)ccc32)cc1Cl,active,395.293,4.938200000000002,1.0,4.0,8.318758762624412
CHEMBL3940791,CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)O,active,337.8910000000002,4.6292000000000035,2.0,2.0,6.91721462968355
CHEMBL3916301,CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)OCC(C)C,active,393.9990000000003,5.743800000000006,1.0,3.0,6.739928612014925
CHEMBL3940167,CCCN1CCC2c3cc(O)ccc3CCC21,active,231.33899999999997,2.9063000000000017,1.0,2.0,6.065451052333853
CHEMBL3917604,CC(N)CCc1ccccc1Cl,active,183.682,2.6198000000000015,1.0,1.0,6.532687937019448
CHEMBL668,CNCCCC1c2ccccc2C=Cc2ccccc21,active,263.384,4.301900000000003,1.0,1.0,8.537602002101044
CHEMBL4095430,c1ccc(CN2CCN(CCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,intermediate,438.5790000000002,3.6711000000000027,0.0,6.0,5.374893424596532
CHEMBL4100713,c1ccc(CC2CCN(CCCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,intermediate,465.64500000000015,5.588200000000006,0.0,5.0,5.815308569182402
CHEMBL4073939,c1ccc(CC2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,active,451.61800000000017,5.1981000000000055,0.0,5.0,6.284832642151542
CHEMBL4092998,c1ccc(CC2CCN(CCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,intermediate,437.5910000000002,4.808000000000004,0.0,5.0,5.767003889607846
CHEMBL4074999,c1ccc(CN2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,active,452.60600000000017,4.061200000000003,0.0,6.0,6.283162276700476
CHEMBL4103183,c1ccc(CN2CCN(CCCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,active,466.63300000000015,4.451300000000004,0.0,6.0,6.490797477668897
CHEMBL4085259,c1ccc(CCN2CCN(CCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,intermediate,452.60600000000017,3.7136000000000022,0.0,6.0,5.548213564475709
CHEMBL4099773,c1ccc(CCN2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,active,466.63300000000015,4.1037000000000035,0.0,6.0,6.39848321634999
CHEMBL4081753,c1ccc(CCN2CCN(CCCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,active,480.6600000000002,4.493800000000004,0.0,6.0,6.482804102050026
CHEMBL4091502,c1ccc(CCCN2CCN(CCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,intermediate,466.6330000000002,4.1037000000000035,0.0,6.0,5.833569886156718
CHEMBL4063684,c1ccc(CCCN2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,active,480.6600000000002,4.493800000000004,0.0,6.0,6.244964066232228
CHEMBL4083724,c1ccc(CCCN2CCN(CCCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,active,494.6870000000002,4.883900000000005,0.0,6.0,7.00436480540245
CHEMBL4101722,C(=C/c1ccccc1)\CN1CCN(CCn2nnnc2C(c2ccccc2)c2ccccc2)CC1,intermediate,464.61700000000013,4.184300000000004,0.0,6.0,5.7544873321858505
CHEMBL4060900,C(=C/c1ccccc1)\CN1CCN(CCCn2nnnc2C(c2ccccc2)c2ccccc2)CC1,intermediate,478.6440000000001,4.574400000000004,0.0,6.0,5.877129077135565
CHEMBL4082767,C(=C/c1ccccc1)\CN1CCN(CCCCn2nnnc2C(c2ccccc2)c2ccccc2)CC1,active,492.6710000000001,4.964500000000005,0.0,6.0,6.497572880015567
CHEMBL3613151,O=C(NCCN1CCC(Cc2ccccc2)CC1)C(c1ccccc1)c1ccccc1,intermediate,412.5770000000001,4.889400000000005,1.0,2.0,5.774690718274137
CHEMBL3613152,O=C(NCCN1CCC(Cc2ccccc2)CC1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,intermediate,481.4670000000001,6.196200000000006,1.0,2.0,5.095284454721319
CHEMBL288826,O=C(NCCCN1CCC(Cc2ccccc2)CC1)C(c1ccccc1)c1ccccc1,intermediate,426.60400000000016,5.279500000000005,1.0,2.0,5.655607726314889
CHEMBL3612830,O=C(NCCCN1CCC(Cc2ccccc2)CC1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,intermediate,495.49400000000014,6.586300000000007,1.0,2.0,5.694648630553377
CHEMBL4073400,Fc1ccc(C(OCCN2CCC(Cc3ccccc3)CC2)c2ccc(F)cc2)cc1,intermediate,421.5310000000001,6.025500000000006,0.0,2.0,5.2319541858975835
CHEMBL4094047,Fc1ccc(C(OCCN2CCN(c3ccccc3)CC2)c2ccc(F)cc2)cc1,intermediate,408.49200000000013,4.893000000000004,0.0,3.0,5.273435783837756
CHEMBL4064805,Fc1ccc(C(OCCN2CCN(c3ccccc3Cl)CC2)c2ccc(F)cc2)cc1,intermediate,442.9370000000002,5.546400000000005,0.0,3.0,5.8996294548824375
CHEMBL4086279,Fc1ccc(C(OCCN2CCN(c3cccc(Cl)c3)CC2)c2ccc(F)cc2)cc1,intermediate,442.9370000000002,5.546400000000005,0.0,3.0,5.881735273910521
CHEMBL4091567,Fc1ccc(C(OCCN2CCN(c3ccc(Cl)cc3)CC2)c2ccc(F)cc2)cc1,intermediate,442.9370000000002,5.546400000000005,0.0,3.0,5.798602875679548
CHEMBL4063764,Fc1ccc(C(OCCN2CCN(c3cccc(Cl)c3Cl)CC2)c2ccc(F)cc2)cc1,intermediate,477.38200000000023,6.199800000000006,0.0,3.0,5.522878745280337
CHEMBL4083782,Fc1ccc(C(OCCN2CCN(c3ccc(Cl)cc3Cl)CC2)c2ccc(F)cc2)cc1,intermediate,477.38200000000023,6.199800000000005,0.0,3.0,5.425968732272281
CHEMBL4101780,Fc1ccc(C(OCCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)c2ccc(F)cc2)cc1,intermediate,477.38200000000023,6.199800000000006,0.0,3.0,5.878440155812499
CHEMBL4082902,Fc1ccc(C(OCCN2CCN(c3ccccn3)CC2)c2ccc(F)cc2)cc1,active,409.48000000000013,4.288000000000004,0.0,4.0,6.2198267563574055
CHEMBL4105112,Fc1ccc(C(OCCN2CCN(c3ncccn3)CC2)c2ccc(F)cc2)cc1,intermediate,410.46800000000013,3.6830000000000025,0.0,5.0,5.790216985151485
CHEMBL1201066,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,intermediate,313.86899999999986,3.457400000000003,1.0,3.0,5.5934598195660445
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,intermediate,239.746,3.2993000000000023,1.0,2.0,5.489454989793388
CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,active,450.5730000000001,5.3212000000000055,0.0,3.0,6.958607314841775
CHEMBL3407784,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,inactive,458.93100000000015,1.0114999999999994,4.0,9.0,5.0
CHEMBL3407785,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Br)s4)nc31)[C@H](O)[C@@H]2O,intermediate,503.3820000000001,1.1205999999999992,4.0,9.0,5.213958789757446
CHEMBL2064645,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,inactive,454.4370000000001,0.5747999999999993,4.0,8.0,5.0
